,1411812294219,41.1779401,-8.5984765,0.0,36.0
868,1411814268000,41.14719032,-8.61546132,160.60000610351565,10.0
869,1411814269000,41.14717566,-8.61552126,159.6999969482422,10.0
870,1411814270000,41.14718793,-8.61561196,160.3000030517578,10.0
871,1411814271000,41.14719152,-8.61567549,160.6999969482422,10.0
872,1411814272000,41.14719335,-8.61575614,161.5,11.0
873,1411814273000,41.14720215,-8.61583307,161.1999969482422,11.0
874,1411814274000,41.14720531,-8.61589866,161.5,11.0
875,1411814275000,41.14720291,-8.61596326,161.10000610351565,10.0
876,1411814276000,41.14720679,-8.61602983,160.3000030517578,11.0
877,1411814277000,41.14719783,-8.61609488,160.5,11.0
878,1411814278000,41.14718827,-8.61616161,160.1999969482422,11.0
879,1411814279000,41.14714563,-8.61620754,159.1999969482422,11.0
880,1411814280000,41.14712354,-8.61626876,159.60000610351565,11.0
881,1411814281000,41.14711706,-8.61633923,158.8000030517578,11.0
882,1411814282000,41.1471299,-8.61641751,158.60000610351565,11.0
883,1411814283000,41.14715147,-8.6164936,158.10000610351565,10.0
884,1411814284000,41.14715183,-8.61656685,158.1999969482422,10.0
885,1411814285000,41.14716633,-8.61666267,158.1999969482422,10.0
886,1411814286000,41.14716856,-8.61677234,158.0,10.0
887,1411814287000,41.14717892,-8.61687091,157.10000610351565,11.0
888,1411814288000,41.14718296,-8.61696704,157.3000030517578,11.0
889,1411814289000,41.14718703,-8.61706955,156.89999389648438,11.0
890,1411814290000,41.14718707,-8.6171613,156.5,10.0
891,1411814291000,41.14717255,-8.61727204,154.6999969482422,10.0
892,1411814292000,41.14716364,-8.61738788,155.1999969482422,10.0
893,1411814293000,41.14713725,-8.6174867,155.8000030517578,10.0
894,1411814294000,41.14713156,-8.61759455,155.6999969482422,10.0
895,1411814295000,41.1471361,-8.61769634,155.10000610351565,10.0
896,1411814296000,41.14714107,-8.6177897,155.10000610351565,10.0
897,1411814297000,41.14716796,-8.61786371,147.8000030517578,10.0
898,1411814299000,41.14709439,-8.6179173,145.60000610351565,9.0
899,1411814300000,41.14703545,-8.61791753,144.3000030517578,9.0
900,1411814301000,41.14697767,-8.61789715,144.5,9.0
901,1411814302000,41.14692265,-8.6178985,144.8000030517578,9.0
902,1411814304000,41.14685647,-8.61787602,143.89999389648438,9.0
903,1411814307000,41.14680752,-8.61786703,144.1999969482422,10.0
904,1411814342000,41.14675243,-8.61785539,144.0,9.0
905,1411814344000,41.14667389,-8.61783677,144.60000610351565,9.0
906,1411814346000,41.14658542,-8.61781267,145.10000610351565,9.0
907,1411814347000,41.14653874,-8.61780015,144.6999969482422,9.0
908,1411814348000,41.14648041,-8.61778247,144.1999969482422,9.0
909,1411814349000,41.14642767,-8.61777443,143.6999969482422,10.0
910,1411814350000,41.14637681,-8.61775703,143.6999969482422,10.0
911,1411814351000,41.14631573,-8.6177365,144.6999969482422,9.0
912,1411814352000,41.14625582,-8.61772915,144.6999969482422,9.0
913,1411814353000,41.1461941,-8.61771635,146.0,10.0
914,1411814354000,41.14611692,-8.61770275,146.3000030517578,9.0
915,1411814355000,41.14604534,-8.61768519,146.1999969482422,9.0
916,1411814356000,41.14597321,-8.61766482,146.10000610351565,9.0
917,1411814357000,41.14589901,-8.61764454,146.10000610351565,10.0
918,1411814358000,41.14582027,-8.61762819,146.5,9.0
919,1411814359000,41.14574722,-8.6176077,146.10000610351565,9.0
920,1411814360000,41.14567182,-8.61758843,145.89999389648438,9.0
921,1411814361000,41.14560091,-8.61757141,145.39999389648438,9.0
922,1411814362000,41.14553786,-8.61754867,145.6999969482422,9.0
923,1411814363000,41.14547178,-8.61753116,146.1999969482422,10.0
924,1411814365000,41.1454094,-8.61751745,144.6999969482422,9.0
925,1411814373000,41.14536323,-8.61751365,143.10000610351565,9.0
926,1411814375000,41.14530519,-8.617491,142.8000030517578,10.0
927,1411814376000,41.14526015,-8.61748055,142.6999969482422,9.0
928,1411814377000,41.14521179,-8.61746281,142.60000610351565,9.0
929,1411814378000,41.14515845,-8.61744656,142.39999389648438,9.0
930,1411814379000,41.14511224,-8.61743077,142.5,9.0
931,1411814380000,41.14504897,-8.617414459999999,142.10000610351565,10.0
932,1411814381000,41.14499804,-8.61739283,141.6999969482422,10.0
933,1411814382000,41.14493428,-8.61735453,140.89999389648438,11.0
934,1411814383000,41.14489382,-8.61731157,140.6999969482422,11.0
935,1411814384000,41.14484444,-8.6172507,140.6999969482422,11.0
936,1411814385000,41.14482602,-8.61716423,141.10000610351565,11.0
937,1411814386000,41.14481749,-8.61709928,141.39999389648438,11.0
938,1411814387000,41.14481736,-8.61703122,142.10000610351565,11.0
939,1411814388000,41.14482711,-8.61695383,142.10000610351565,11.0
940,1411814389000,41.14483093,-8.61688364,142.39999389648438,12.0
941,1411814391000,41.14485935,-8.61677896,142.89999389648438,12.0
942,1411814393000,41.14489346,-8.61666246,143.1999969482422,13.0
943,1411814395000,41.14488045,-8.61653955,143.3000030517578,14.0
944,1411814397000,41.14492082,-8.61647332,145.0,12.0
945,1411814400000,41.14497181,-8.61642392,146.6999969482422,11.0
946,1411814403000,41.14501301,-8.61637166,146.60000610351565,10.0
947,1411814406000,41.1450462,-8.61631494,145.89999389648438,10.0
948,1411814408000,41.14508327,-8.61624664,146.6999969482422,10.0
949,1411814410000,41.14512205,-8.61616321,148.60000610351565,9.0
950,1411814412000,41.14516567,-8.61607267,148.10000610351565,10.0
951,1411814413000,41.14519019,-8.61602099,148.39999389648438,10.0
952,1411814414000,41.14521483,-8.61597077,148.1999969482422,10.0
953,1411814416000,41.14526573,-8.61587299,149.8000030517578,10.0
954,1411814417000,41.14529392,-8.61582345,148.6999969482422,10.0
955,1411814418000,41.14534103,-8.61576614,148.89999389648438,9.0
956,1411814420000,41.14538372,-8.61567765,150.5,9.0
957,1411814422000,41.14542668,-8.61558658,151.1999969482422,9.0
958,1411814423000,41.14544599,-8.61553007,152.39999389648438,9.0
959,1411814425000,41.14548482,-8.61542213,152.8000030517578,10.0
960,1411814427000,41.14552952,-8.61533408,153.60000610351565,10.0
961,1411814428000,41.14555166,-8.6152727,153.8000030517578,10.0
962,1411814429000,41.14557938,-8.61521593,153.1999969482422,11.0
963,1411814430000,41.14559616,-8.61515403,153.89999389648438,11.0
964,1411814431000,41.14561396,-8.61507879,154.3000030517578,12.0
965,1411814432000,41.14561333,-8.61499278,154.3000030517578,12.0
966,1411814433000,41.14563209,-8.61492475,154.10000610351565,13.0
967,1411814434000,41.14564567,-8.6148609,155.0,13.0
968,1411814436000,41.14567918,-8.614799,154.5,14.0
969,1411814437000,41.14563415,-8.61481351,154.6999969482422,13.0
970,1411814456000,41.14568755,-8.61480432,150.89999389648438,10.0
971,1411814457000,41.14569577,-8.61466903,149.6999969482422,10.0
972,1411814458000,41.14571723,-8.6145522,149.1999969482422,11.0
973,1411814459000,41.14575012,-8.61445427,149.60000610351565,12.0
974,1411814460000,41.14575479,-8.61435861,150.39999389648438,11.0
975,1411814461000,41.14577272,-8.61427013,150.89999389648438,12.0
976,1411814462000,41.14576129,-8.61413516,148.89999389648438,10.0
977,1411814463000,41.14584039,-8.61405198,147.89999389648438,11.0
978,1411814464000,41.14585514,-8.61394306,148.10000610351565,11.0
979,1411814465000,41.14587133,-8.61384933,148.39999389648438,11.0
980,1411814466000,41.1458538,-8.61376274,148.1999969482422,11.0
981,1411814467000,41.14582506,-8.61371382,148.8000030517578,12.0
982,1411814468000,41.14584341,-8.61365891,148.39999389648438,12.0
983,1411814469000,41.14590963,-8.61360566,148.39999389648438,12.0
984,1411814471000,41.14595834,-8.61353746,148.39999389648438,12.0
985,1411814476000,41.14590549,-8.61357282,146.89999389648438,11.0
986,1411814481000,41.14586254,-8.61352202,145.8000030517578,11.0
987,1411814484000,41.14586663,-8.61341803,145.89999389648438,11.0
988,1411814485000,41.1458723,-8.61335163,146.5,11.0
989,1411814486000,41.1458775,-8.61327989,145.89999389648438,11.0
990,1411814487000,41.14590459,-8.61318033,145.60000610351565,11.0
991,1411814488000,41.14591346,-8.61311754,145.1999969482422,11.0
992,1411814489000,41.14592557,-8.61304083,145.3000030517578,11.0
993,1411814490000,41.14592887,-8.61297069,145.6999969482422,11.0
994,1411814491000,41.14593999,-8.61290059,145.39999389648438,11.0
995,1411814492000,41.14594461,-8.61283722,145.3000030517578,11.0
996,1411814494000,41.14593326,-8.61274081,142.39999389648438,11.0
997,1411814501000,41.14593475,-8.61268047,140.5,10.0
998,1411814552000,41.14596018,-8.612592,141.39999389648438,10.0
999,1411814554000,41.14596641,-8.61249542,142.10000610351565,11.0
1000,1411814556000,41.14598597,-8.61238643,141.10000610351565,11.0
1001,1411814557000,41.14599371,-8.61232611,141.89999389648438,11.0
1002,1411814558000,41.14599911,-8.61225849,142.39999389648438,11.0
1003,1411814559000,41.14600082,-8.61218324,142.8000030517578,11.0
1004,1411814560000,41.14599654,-8.61197938,143.89999389648438,10.0
1005,1411814561000,41.14600906,-8.61190978,143.1999969482422,10.0
1006,1411814562000,41.14602457,-8.61183113,143.0,10.0
1007,1411814563000,41.14602456,-8.61173454,142.89999389648438,10.0
1008,1411814564000,41.14602495,-8.61164752,143.8000030517578,10.0
1009,1411814565000,41.14602624,-8.61157342,142.89999389648438,10.0
1010,1411814566000,41.1460253,-8.61147422,142.3000030517578,10.0
1011,1411814567000,41.14602765,-8.61138933,141.5,11.0
1012,1411814569000,41.1460617,-8.61130383,139.6999969482422,11.0
1013,1411814571000,41.14617267,-8.61127138,139.6999969482422,11.0
1014,1411814572000,41.14624022,-8.6112376,139.3000030517578,11.0
1015,1411814573000,41.14631704,-8.61120573,140.10000610351565,11.0
1016,1411814574000,41.1464125,-8.61118934,139.3000030517578,12.0
1017,1411814575000,41.14648017,-8.61117182,137.89999389648438,12.0
1018,1411814576000,41.14657125,-8.61114904,139.0,13.0
1019,1411814577000,41.14666881,-8.61113096,139.0,13.0
1020,1411814578000,41.14675388,-8.61110353,140.10000610351565,14.0
1021,1411814579000,41.14683763,-8.6110943,140.8000030517578,12.0
1022,1411814578725,41.1463239,-8.6115729,0.0,47.229000091552734
1023,1411814580000,41.14689339,-8.61109405,142.60000610351565,12.0
1024,1411814581000,41.14696922,-8.61108437,142.10000610351565,12.0
1025,1411814582000,41.1470088,-8.61104834,141.89999389648438,12.0
1026,1411814584000,41.14709461,-8.61104152,142.3000030517578,12.0
1027,1411814585000,41.14714359,-8.61103879,142.3000030517578,12.0
1028,1411814587000,41.14722073,-8.61102419,142.39999389648438,11.0
1029,1411814588000,41.14726854,-8.6110102,142.3000030517578,11.0
1030,1411814590000,41.14732287,-8.61099957,141.8000030517578,12.0
1031,1411814594000,41.147393,-8.61097208,145.89999389648438,12.0
1032,1411814595030,41.1463239,-8.6115729,0.0,47.229000091552734
1033,1411814603000,41.14743772,-8.6109886,155.10000610351565,13.0
1034,1411814608000,41.14750726,-8.6110016,162.0,14.0
1035,1411814609000,41.14754879,-8.61102833,163.39999389648438,14.0
1036,1411814610000,41.14759214,-8.61106404,164.0,14.0
1037,1411814612000,41.14766113,-8.6111239,165.3000030517578,14.0
1038,1411814614000,41.14770928,-8.61117014,165.60000610351565,14.0
1039,1411814615573,41.1463239,-8.6115729,0.0,47.229000091552734
1040,1411814626000,41.14776842,-8.61121178,169.1999969482422,12.0
1041,1411814628000,41.14785388,-8.61117719,168.89999389648438,12.0
1042,1411814629000,41.14788084,-8.61112133,162.3000030517578,12.0
1043,1411814630000,41.14791944,-8.61107174,160.39999389648438,11.0
1044,1411814631000,41.14790816,-8.61091596,166.89999389648438,11.0
1045,1411814633000,41.14801062,-8.61089053,169.0,11.0
1046,1411814634000,41.14807998,-8.61085641,169.10000610351565,11.0
1047,1411814635000,41.14813568,-8.61082825,168.6999969482422,12.0
1048,1411814635096,41.1482447,-8.6108619,0.0,30.0
1049,1411814636000,41.1482207,-8.61081088,168.1999969482422,12.0
1050,1411814637000,41.14830026,-8.61080684,172.0,11.0
1051,1411814638000,41.1483736,-8.61080447,172.89999389648438,11.0
1052,1411814639000,41.14845301,-8.61078356,173.39999389648438,12.0
1053,1411814640000,41.1485378,-8.61076201,173.3000030517578,12.0
1054,1411814641000,41.14862363,-8.61073972,173.10000610351565,12.0
1055,1411814642000,41.14868754,-8.61070058,173.0,11.0
1056,1411814643000,41.14876144,-8.61066843,172.6999969482422,11.0
1057,1411814644000,41.14884778,-8.61064295,172.60000610351565,11.0
1058,1411814645000,41.14893508,-8.61060711,171.0,10.0
1059,1411814646000,41.14904423,-8.61055429,168.0,11.0
1060,1411814647000,41.14911172,-8.61049037,166.89999389648438,11.0
1061,1411814648000,41.14916738,-8.6104195,164.0,11.0
1062,1411814649000,41.14924504,-8.61036688,164.1999969482422,11.0
1063,1411814650000,41.14929995,-8.61034137,164.3000030517578,11.0
1064,1411814651000,41.14935206,-8.6103071,163.1999969482422,11.0
1065,1411814652000,41.14940767,-8.61027979,163.1999969482422,11.0
1066,1411814653000,41.14946712,-8.6102492,163.39999389648438,12.0
1067,1411814654000,41.14955708,-8.61024124,164.1999969482422,12.0
1068,1411814655000,41.14963533,-8.61022838,164.10000610351565,13.0
1069,1411814655167,41.1491354,-8.6109607,0.0,29.316999435424805
1070,1411814656000,41.14972344,-8.6101987,164.39999389648438,13.0
1071,1411814657000,41.14989121,-8.61033599,165.10000610351565,13.0
1072,1411814658000,41.14999903,-8.6103622,164.89999389648438,14.0
1073,1411814659000,41.15005708,-8.61035471,164.5,14.0
1074,1411814661000,41.15011169,-8.6103527,164.1999969482422,14.0
1075,1411814667000,41.15017631,-8.61037493,163.5,12.0
1076,1411814668000,41.15022676,-8.61039532,162.3000030517578,12.0
1077,1411814670000,41.15030237,-8.61034115,164.10000610351565,11.0
1078,1411814671000,41.15034911,-8.61031817,164.8000030517578,11.0
1079,1411814672000,41.15039608,-8.61029103,166.3000030517578,11.0
1080,1411814674000,41.15046663,-8.61024269,167.3000030517578,11.0
1081,1411814676000,41.15055732,-8.61019332,167.1999969482422,11.0
1082,1411814677000,41.15061177,-8.61014148,166.8000030517578,10.0
1083,1411814678000,41.15066333,-8.61010002,166.89999389648438,10.0
1084,1411814679000,41.15070914,-8.61005688,166.3000030517578,10.0
1085,1411814680000,41.15077539,-8.61000523,166.6999969482422,10.0
1086,1411814681000,41.15082883,-8.60995725,166.3000030517578,11.0
1087,1411814682000,41.15086939,-8.60991011,165.5,11.0
1088,1411814683000,41.15092798,-8.60987386,166.1999969482422,10.0
1089,1411814684000,41.15100784,-8.60981052,167.89999389648438,11.0
1090,1411814685000,41.15106351,-8.60976462,168.0,11.0
1091,1411814686000,41.15112922,-8.60969493,167.8000030517578,10.0
1092,1411814687000,41.15117248,-8.60965928,167.39999389648438,10.0
1093,1411814688000,41.15122695,-8.60961384,168.10000610351565,10.0
1094,1411814689000,41.15128323,-8.60955724,167.60000610351565,11.0
1095,1411814691000,41.15133281,-8.60952279,167.39999389648438,10.0
1096,1411814693000,41.15137739,-8.60950735,167.3000030517578,11.0
1097,1411814695000,41.15145464,-8.60951326,166.10000610351565,11.0
1098,1411814696000,41.15150131,-8.60953611,165.8000030517578,11.0
1099,1411814697000,41.15154678,-8.6095925,164.89999389648438,11.0
1100,1411814698000,41.15158622,-8.6096325,164.6999969482422,10.0
1101,1411814700000,41.15164749,-8.60969823,165.8000030517578,10.0
1102,1411814702000,41.1517097,-8.60976135,167.0,11.0
1103,1411814711000,41.15175462,-8.60977563,167.8000030517578,10.0
1104,1411814720000,41.15181125,-8.60980942,169.1999969482422,10.0
1105,1411814722000,41.15187801,-8.60987665,168.6999969482422,10.0
1106,1411814723000,41.15192146,-8.60991256,168.10000610351565,10.0
1107,1411814724000,41.15197619,-8.60993242,169.5,10.0
1108,1411814725000,41.15208364,-8.60990675,170.39999389648438,10.0
1109,1411814726000,41.15213104,-8.60991025,170.60000610351565,10.0
1110,1411814727000,41.15219922,-8.60990555,171.8000030517578,10.0
1111,1411814728000,41.15226594,-8.60991232,172.0,10.0
1112,1411814729000,41.15232951,-8.60991584,172.10000610351565,11.0
1113,1411814730000,41.15238963,-8.60990984,171.8000030517578,11.0
1114,1411814731000,41.15245389,-8.60991729,171.8000030517578,12.0
1115,1411814732000,41.15253322,-8.60991155,171.89999389648438,11.0
1116,1411814733000,41.15260314,-8.60990984,172.10000610351565,11.0
1117,1411814734000,41.15269812,-8.60989224,172.6999969482422,12.0
1118,1411814735000,41.15280383,-8.6098688,173.10000610351565,13.0
1119,1411814736000,41.15288949,-8.60986076,173.10000610351565,13.0
1120,1411814737000,41.15298208,-8.60984969,172.89999389648438,13.0
1121,1411814738000,41.15306013,-8.60985305,172.8000030517578,14.0
1122,1411814739000,41.15315275,-8.60982604,173.0,14.0
1123,1411814740000,41.15322695,-8.60982721,173.0,14.0
1124,1411814741000,41.1533274,-8.60980532,173.1999969482422,14.0
1125,1411814742000,41.15341439,-8.60975276,173.39999389648438,14.0
1126,1411814743000,41.15351581,-8.60972454,173.39999389648438,14.0
1127,1411814744000,41.15355653,-8.6097696,173.1999969482422,11.0
1128,1411814745000,41.15364977,-8.60976053,173.1999969482422,12.0
1129,1411814746000,41.15372884,-8.60976217,173.39999389648438,11.0
1130,1411814747000,41.15380031,-8.60977416,173.5,11.0
1131,1411814748000,41.15389757,-8.60978276,173.6999969482422,11.0
1132,1411814749000,41.15397765,-8.60979923,173.5,12.0
1133,1411814750000,41.15406379,-8.60979466,173.39999389648438,11.0
1134,1411814751000,41.15414689,-8.60977782,173.60000610351565,12.0
1135,1411814752000,41.15422774,-8.60975316,173.8000030517578,13.0
1136,1411814753000,41.15431382,-8.60973142,173.8000030517578,13.0
1137,1411814754000,41.15439664,-8.60964837,174.89999389648438,13.0
1138,1411814755000,41.15449172,-8.60960118,174.5,12.0
1139,1411814756000,41.15460421,-8.60957138,174.8000030517578,12.0
1140,1411814757000,41.15465416,-8.60948536,174.1999969482422,12.0
1141,1411814758000,41.15470345,-8.6094163,174.39999389648438,13.0
1142,1411814759000,41.1547587,-8.60937069,173.8000030517578,14.0
1143,1411814760000,41.15481195,-8.60933266,173.6999969482422,15.0
1144,1411814761000,41.15487127,-8.60929046,173.6999969482422,16.0
1145,1411814762000,41.15493603,-8.60929499,173.6999969482422,17.0
1146,1411814763000,41.15502555,-8.60932176,173.39999389648438,16.0
1147,1411814764000,41.15512263,-8.60932467,173.89999389648438,15.0
1148,1411814765000,41.15517429,-8.60930052,174.39999389648438,14.0
1149,1411814766000,41.15526452,-8.60928297,175.0,14.0
1150,1411814768000,41.15536192,-8.6092855,174.10000610351565,15.0
1151,1411814770000,41.15546072,-8.60925889,173.89999389648438,14.0
1152,1411814771000,41.15555076,-8.60924624,173.8000030517578,14.0
1153,1411814772000,41.15569991,-8.60928077,174.8000030517578,13.0
1154,1411814773000,41.15584401,-8.60924367,174.0,13.0
1155,1411814774000,41.15592847,-8.60925944,174.39999389648438,12.0
1156,1411814775000,41.15602436,-8.60923628,174.8000030517578,12.0
1157,1411814776000,41.15612607,-8.60925876,176.5,12.0
1158,1411814777000,41.15621221,-8.60923725,176.39999389648438,12.0
1159,1411814778000,41.15628833,-8.60921446,176.8000030517578,12.0
1160,1411814779000,41.15635596,-8.60920312,177.3000030517578,12.0
1161,1411814780000,41.15643596,-8.60920387,177.5,12.0
1162,1411814781000,41.15650605,-8.60918996,177.8000030517578,12.0
1163,1411814782000,41.15658081,-8.60918851,177.60000610351565,12.0
1164,1411814783000,41.15664224,-8.60917978,178.10000610351565,12.0
1165,1411814784000,41.15672041,-8.60919287,179.3000030517578,12.0
1166,1411814785000,41.15678941,-8.60917343,179.5,12.0
1167,1411814786000,41.15686186,-8.60919612,180.6999969482422,12.0
1168,1411814787000,41.15692495,-8.60919334,180.60000610351565,12.0
1169,1411814788000,41.1570023,-8.60918537,180.8999938964844,11.0
1170,1411814789000,41.15705836,-8.60919837,181.10000610351565,12.0
1171,1411814790000,41.15711341,-8.60920522,181.60000610351565,12.0
1172,1411814791000,41.15719114,-8.60919457,181.3999938964844,13.0
1173,1411814792000,41.15728328,-8.60919653,181.6999969482422,13.0
1174,1411814793000,41.15736271,-8.60920585,181.5,13.0
1175,1411814794000,41.15741234,-8.60916073,181.6999969482422,12.0
1176,1411814795000,41.15745699,-8.60913758,181.8999938964844,12.0
1177,1411814796000,41.15754265,-8.60910532,182.1999969482422,12.0
1178,1411814797000,41.15763158,-8.60906584,182.60000610351565,12.0
1179,1411814798000,41.15773997,-8.60902413,182.60000610351565,12.0
1180,1411814799000,41.15783116,-8.6089893,183.8000030517578,11.0
1181,1411814800000,41.15792549,-8.6089457,184.0,12.0
1182,1411814801000,41.15802318,-8.60890002,184.3000030517578,11.0
1183,1411814802000,41.15811211,-8.60887287,184.3999938964844,11.0
1184,1411814803000,41.15820508,-8.6088146,184.6999969482422,11.0
1185,1411814804000,41.15831384,-8.60876448,185.1999969482422,12.0
1186,1411814805000,41.15840318,-8.60873338,185.1999969482422,12.0
1187,1411814806000,41.15849306,-8.60869273,185.3000030517578,12.0
1188,1411814807000,41.15858845,-8.60865079,185.60000610351565,13.0
1189,1411814808000,41.1586707,-8.60858681,185.60000610351565,13.0
1190,1411814809000,41.15875737,-8.60856313,185.5,13.0
1191,1411814811000,41.15888988,-8.60854962,187.60000610351565,13.0
1192,1411814812000,41.15893619,-8.60851694,187.3999938964844,13.0
1193,1411814813000,41.15898947,-8.60846763,187.10000610351565,13.0
1194,1411814814000,41.15905213,-8.60844804,187.10000610351565,12.0
1195,1411814815000,41.15911686,-8.60841605,187.3999938964844,12.0
1196,1411814816000,41.15919277,-8.60835362,187.5,12.0
1197,1411814817000,41.15926618,-8.60830364,188.3999938964844,11.0
1198,1411814818000,41.15933453,-8.60825198,191.10000610351565,12.0
1199,1411814819000,41.15940582,-8.60819653,192.3999938964844,12.0
1200,1411814820000,41.15951388,-8.60813967,191.10000610351565,11.0
1201,1411814821000,41.15957942,-8.60808069,191.3000030517578,11.0
1202,1411814822000,41.15967328,-8.60802813,191.10000610351565,11.0
1203,1411814823000,41.15976957,-8.60797763,190.3999938964844,11.0
1204,1411814824000,41.15988717,-8.60792905,190.6999969482422,11.0
1205,1411814825000,41.15999889,-8.60789418,191.8000030517578,11.0
1206,1411814826000,41.16010005,-8.60785073,192.3999938964844,12.0
1207,1411814827000,41.16020698,-8.60779747,192.3999938964844,12.0
1208,1411814828000,41.16031982,-8.6077608,193.0,13.0
1209,1411814829000,41.16041513,-8.6077044,193.3000030517578,13.0
1210,1411814830000,41.16051583,-8.60765352,193.3999938964844,13.0
1211,1411814831000,41.16061087,-8.60760435,193.3000030517578,14.0
1212,1411814832000,41.1607045,-8.60759464,193.1999969482422,14.0
1213,1411814833000,41.16080265,-8.60756203,193.3000030517578,15.0
1214,1411814834000,41.16090003,-8.60752953,193.3000030517578,17.0
1215,1411814835000,41.16099547,-8.6074961,193.3000030517578,18.0
1216,1411814836000,41.16109226,-8.60746341,193.3999938964844,23.0
1217,1411814837000,41.16119536,-8.60743926,193.3999938964844,27.0
1218,1411814838000,41.161293,-8.60740917,193.5,35.0
1219,1411814839000,41.16139045,-8.60737916,193.5,43.0
1220,1411814859000,41.16350293,-8.60623231,194.3000030517578,51.0
1221,1411814860000,41.16357532,-8.60621134,194.3999938964844,43.0
1222,1411814861000,41.16375716,-8.606301,195.3999938964844,30.0
1223,1411814862000,41.16393407,-8.60630226,195.60000610351565,18.0
1224,1411814863000,41.16401723,-8.60626746,195.8000030517578,15.0
1225,1411814864000,41.16407305,-8.6062589,196.3000030517578,14.0
1226,1411814865000,41.16423147,-8.60617726,196.1999969482422,11.0
1227,1411814866000,41.16430712,-8.60615226,196.3999938964844,10.0
1228,1411814867000,41.16436218,-8.60612251,196.5,11.0
1229,1411814870000,41.16440325,-8.60614762,197.3000030517578,9.0
1230,1411814871000,41.16446454,-8.60619283,193.5,8.0
1231,1411814872000,41.16448626,-8.60612901,193.8999938964844,7.0
1232,1411814874000,41.16453291,-8.60608577,194.1999969482422,8.0
1233,1411814875000,41.16463646,-8.60613776,195.3999938964844,8.0
1234,1411814876000,41.16472968,-8.60614232,195.1999969482422,8.0
1235,1411814877000,41.16479848,-8.60617261,196.3000030517578,8.0
1236,1411814878000,41.16486968,-8.60613738,198.8000030517578,7.0
1237,1411814879000,41.16491941,-8.60615834,200.8000030517578,6.0
1238,1411814880000,41.16498962,-8.60620265,203.1999969482422,6.0
1239,1411814881000,41.165063,-8.60622445,204.3999938964844,7.0
1240,1411814882000,41.16515087,-8.60627165,203.3000030517578,6.0
1241,1411814883000,41.16526924,-8.60626496,201.1999969482422,6.0
1242,1411814884000,41.16539086,-8.60627484,201.8999938964844,5.0
1243,1411814885000,41.16549732,-8.60629893,201.10000610351565,6.0
1244,1411814886000,41.16562711,-8.60631937,199.3000030517578,5.0
1245,1411814887000,41.16575227,-8.60632603,199.5,4.0
1246,1411814888000,41.16588003,-8.606333,199.3999938964844,5.0
1247,1411814889000,41.16600254,-8.60635196,198.1999969482422,4.0
1248,1411814890000,41.16612276,-8.6063598,197.8999938964844,4.0
1249,1411814891000,41.16624134,-8.60637824,198.0,4.0
1250,1411814892000,41.16636805,-8.60639108,196.8000030517578,4.0
1251,1411814893000,41.16648813,-8.60640273,196.8999938964844,4.0
1252,1411814894000,41.1666049,-8.60640963,196.3999938964844,4.0
1253,1411814895000,41.1667334,-8.60641163,196.8999938964844,4.0
1254,1411814896000,41.16685881,-8.60641385,196.60000610351565,5.0
1255,1411814897000,41.16696897,-8.6064035,195.10000610351565,4.0
1256,1411814898000,41.1670932,-8.60640706,196.6999969482422,5.0
1257,1411814899000,41.16721787,-8.6064093,196.60000610351565,4.0
1258,1411814900000,41.16734088,-8.60641155,195.6999969482422,5.0
1259,1411814901000,41.16747376,-8.60642852,197.5,5.0
1260,1411814902000,41.16760415,-8.60644121,198.10000610351565,6.0
1261,1411814903000,41.16776186,-8.60644243,199.1999969482422,7.0
1262,1411814904000,41.16793258,-8.60641666,199.3999938964844,6.0
1263,1411814905000,41.16807711,-8.6064105,199.60000610351565,7.0
1264,1411814906000,41.16820526,-8.60639584,199.0,8.0
1265,1411814907000,41.16834234,-8.60638537,199.3000030517578,8.0
1266,1411814908000,41.16846924,-8.60639048,199.60000610351565,11.0
1267,1411814909000,41.16859165,-8.60638277,199.60000610351565,12.0
1268,1411814910000,41.16870015,-8.60638027,200.8000030517578,11.0
1269,1411814911000,41.16881907,-8.60636951,200.1999969482422,10.0
1270,1411814912000,41.16892529,-8.6063796,200.60000610351565,10.0
1271,1411814913000,41.16903028,-8.60635723,200.3999938964844,10.0
1272,1411814914000,41.16914335,-8.60630278,200.5,11.0
1273,1411814915000,41.16923794,-8.60626534,200.60000610351565,11.0
1274,1411814916000,41.16933317,-8.60621347,200.0,12.0
1275,1411814917000,41.16944285,-8.6061332,199.5,12.0
1276,1411814918000,41.16953501,-8.60606856,199.3000030517578,12.0
1277,1411814919000,41.16958596,-8.60601534,199.10000610351565,11.0
1278,1411814920000,41.16965709,-8.60592291,198.5,11.0
1279,1411814921000,41.16971059,-8.60583869,199.0,10.0
1280,1411814922000,41.16980206,-8.60575195,199.60000610351565,11.0
1281,1411814923000,41.16988792,-8.60568398,198.3999938964844,11.0
1282,1411814924000,41.16999814,-8.60560495,198.10000610351565,11.0
1283,1411814925000,41.17009012,-8.60554414,196.8999938964844,10.0
1284,1411814926000,41.17017204,-8.60548533,197.8000030517578,10.0
1285,1411814927000,41.17026044,-8.60541093,197.10000610351565,10.0
1286,1411814928000,41.17034763,-8.60533472,196.3999938964844,10.0
1287,1411814929000,41.17042527,-8.6052751,195.0,9.0
1288,1411814930000,41.17051062,-8.60520369,193.5,10.0
1289,1411814931000,41.17060609,-8.60513373,192.10000610351565,9.0
