,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
206,1457869968.0,41.17869075,-8.5976505,126.8,8.848,274.60,1.5,?,?
207,1457869969.0,41.178698333,-8.5977581,126.8,8.746,274.00,1.5,?,?
208,1457869970.0,41.178704183,-8.597861033,126.7,8.797,273.70,1.3,?,?
209,1457869971.0,41.178708817,-8.597946233,127.0,7.202,273.00,1.3,?,?
210,1457869972.0,41.178701567,-8.59802185,127.6,5.916,261.00,1.3,?,?
211,1457869973.0,41.178672283,-8.598083483,127.4,6.122,235.00,1.3,?,?
212,1457869974.0,41.178623733,-8.598132633,126.1,6.636,207.90,1.3,?,?
213,1457869975.0,41.1785651,-8.598159683,125.8,7.511,192.90,1.7,?,?
214,1457869976.0,41.178513533,-8.598177217,124.3,6.945,195.80,2.2,?,?
215,1457869977.0,41.178460517,-8.59820115,124.7,7.099,200.70,6.0,?,?
216,1457869978.0,41.17839755,-8.598232683,124.5,7.614,201.70,2.7,1.0,2.9
217,1457869979.0,41.178323883,-8.598267083,124.3,8.643,201.00,3.3,8.8,9.4
218,1457869980.0,41.178244817,-8.5982994,124.0,9.363,199.30,3.3,8.9,9.5
219,1457869981.0,41.178170383,-8.5983393,124.0,9.414,203.10,3.3,8.9,9.5
220,1457869982.0,41.178092,-8.59837995,123.9,9.311,201.80,3.3,8.9,9.5
221,1457869983.0,41.178017633,-8.598418333,123.8,8.694,201.20,9.9,?,?
222,1457869984.0,41.177954983,-8.598451333,123.8,6.842,202.40,4.6,?,?
223,1457869985.0,41.17790585,-8.5984777,123.6,5.042,202.10,4.6,?,?
224,1457869986.0,41.177858417,-8.598491317,123.5,4.270,200.20,1.6,?,?
225,1457869987.0,41.177826867,-8.598503317,123.6,2.881,200.60,1.4,?,?
226,1457869988.0,41.177812583,-8.5985102,123.7,1.132,209.50,1.6,?,?
227,1457869989.0,41.17780425,-8.5985173,123.9,0.772,248.60,1.4,?,?
228,1457869990.0,41.177799167,-8.598541883,124.4,2.366,266.10,1.5,?,?
229,1457869991.0,41.177801433,-8.598581383,124.8,3.858,275.50,1.5,?,?
230,1457869992.0,41.177816867,-8.598631367,125.3,4.939,290.10,1.5,?,?
231,1457869993.0,41.1778378,-8.59868815,125.8,5.710,297.50,1.3,?,?
232,1457869994.0,41.17786305,-8.59875955,126.2,6.791,295.10,1.3,?,?
233,1457869995.0,41.17788855,-8.598831517,128.0,7.717,291.90,1.3,?,?
234,1457869996.0,41.177914667,-8.598913517,129.2,7.974,291.50,1.3,?,?
235,1457869997.0,41.177940383,-8.598995483,130.2,7.665,291.90,1.3,?,?
236,1457869998.0,41.177964333,-8.599073083,130.8,6.945,292.10,1.3,?,?
237,1457869999.0,41.177982867,-8.599145667,131.3,6.122,286.20,1.3,?,?
238,1457870000.0,41.17795495,-8.599212567,120.7,5.710,259.30,4.1,?,?
239,1457870001.0,41.17792565,-8.599278983,120.2,6.379,232.90,1.3,?,?
240,1457870002.0,41.17786935,-8.599342933,119.4,8.025,208.70,1.3,?,?
241,1457870003.0,41.17779805,-8.599388467,118.8,9.209,198.60,1.3,?,?
242,1457870004.0,41.177720117,-8.599431067,118.4,9.774,199.50,1.3,?,?
243,1457870005.0,41.177638767,-8.5994774,118.1,9.929,201.80,1.3,?,?
244,1457870006.0,41.17755345,-8.599524833,118.1,10.443,202.30,1.3,?,?
245,1457870007.0,41.177460667,-8.599564583,119.3,11.215,201.40,1.3,?,?
246,1457870008.0,41.177360533,-8.599608733,120.5,12.038,200.70,1.3,?,?
247,1457870009.0,41.17725545,-8.599660817,121.3,12.707,200.80,1.3,?,?
248,1457870010.0,41.177145033,-8.599716433,121.9,13.324,200.50,1.3,?,?
249,1457870011.0,41.17703225,-8.599773817,122.8,13.684,201.10,1.3,?,?
250,1457870012.0,41.1769179,-8.599831883,123.7,13.839,201.50,1.3,?,?
251,1457870013.0,41.176805467,-8.599889633,124.3,13.684,201.50,1.3,?,?
252,1457870014.0,41.17668725,-8.599952017,125.2,14.147,202.10,1.3,?,?
253,1457870015.0,41.17656835,-8.600014183,126.1,14.353,201.60,1.5,?,?
254,1457870016.0,41.17645105,-8.600074017,126.9,14.044,200.60,1.5,?,?
255,1457870017.0,41.176335,-8.600124233,127.2,13.581,198.10,1.5,?,?
256,1457870018.0,41.176228117,-8.600165483,128.0,12.450,194.90,1.5,?,?
257,1457870019.0,41.176121383,-8.600197133,126.9,11.729,191.40,1.5,?,?
258,1457870020.0,41.176012467,-8.6002216,126.1,11.678,187.80,1.5,?,?
259,1457870021.0,41.1758961,-8.600237233,123.7,11.884,184.10,1.5,?,?
260,1457870022.0,41.175787983,-8.600237733,122.3,11.935,179.20,1.5,?,?
261,1457870023.0,41.1756857,-8.600225217,122.9,12.038,175.80,1.5,?,?
262,1457870024.0,41.175577167,-8.60020925,123.1,12.192,172.80,1.5,?,?
263,1457870025.0,41.175465667,-8.60018935,123.3,12.450,169.40,1.3,?,?
264,1457870026.0,41.175360933,-8.600158833,123.0,12.450,166.90,1.3,?,?
265,1457870027.0,41.175255967,-8.600118367,122.9,12.450,164.00,1.3,?,?
266,1457870028.0,41.175157233,-8.600080783,122.2,11.729,161.90,1.5,?,?
267,1457870029.0,41.1750802,-8.6000336,121.6,9.620,156.60,1.3,?,?
268,1457870030.0,41.175018367,-8.599994967,121.0,7.202,153.70,1.3,?,?
269,1457870031.0,41.17497375,-8.599967167,120.6,4.939,152.90,1.3,?,?
270,1457870032.0,41.174944033,-8.59995365,120.8,2.984,160.20,1.3,?,?
271,1457870033.0,41.1749244,-8.599942583,120.9,2.006,164.50,1.3,?,?
272,1457870034.0,41.17491155,-8.59993415,121.0,1.338,160.10,1.3,?,?
273,1457870035.0,41.174904317,-8.599930667,120.6,0.514,179.10,1.3,?,?
274,1457870036.0,41.174900133,-8.599926833,118.6,0.103,217.90,1.3,?,?
275,1457870037.0,41.174900067,-8.599925567,117.7,0.206,324.50,1.3,?,?
276,1457870038.0,41.1748993,-8.599923917,117.2,0.051,249.90,1.3,?,?
277,1457870039.0,41.174898567,-8.599922717,116.9,0.051,231.90,1.3,?,?
278,1457870040.0,41.174897567,-8.599921583,116.9,0.051,238.90,1.3,?,?
279,1457870041.0,41.174896483,-8.599921983,116.6,0.103,246.40,1.3,?,?
280,1457870042.0,41.17489535,-8.599922167,116.3,0.051,210.40,1.3,?,?
281,1457870043.0,41.17489445,-8.5999232,116.0,0.103,254.90,1.3,?,?
282,1457870044.0,41.174893983,-8.599920217,116.2,0.000,229.90,1.3,?,?
283,1457870045.0,41.174893833,-8.599915917,116.7,0.051,247.20,1.3,?,?
