gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1457872167.00	41.142038400	-8.600557217	16.6	15.999	280.30	1.5	?	?
1457872168.00	41.142059950	-8.600732700	15.9	15.691	276.60	1.5	?	?
1457872169.00	41.142069117	-8.600914800	15.8	15.639	273.50	1.5	?	?
1457872170.00	41.142072633	-8.601093917	16.0	15.433	270.70	1.5	?	?
1457872171.00	41.142071050	-8.601266267	15.3	15.176	267.60	1.5	3.2	3.5
1457872172.00	41.142065083	-8.601442600	15.0	14.867	264.80	1.9	?	?
1457872173.00	41.142048883	-8.601632900	17.1	14.713	261.80	1.6	?	?
1457872174.00	41.142028817	-8.601814600	18.2	14.507	259.70	1.6	?	?
1457872175.00	41.142000783	-8.601992083	19.0	14.404	257.40	1.7	?	?
1457872176.00	41.141981917	-8.602162500	18.7	14.199	258.50	1.7	?	?
1457872177.00	41.141961750	-8.602333050	18.9	14.147	259.80	1.7	?	?
1457872178.00	41.141941417	-8.602503250	19.0	14.199	260.60	1.7	?	?
1457872179.00	41.141923667	-8.602671667	19.4	14.250	261.30	2.4	?	?
1457872180.00	41.141905483	-8.602842917	19.9	14.404	260.70	1.7	?	?
1457872181.00	41.141884400	-8.603014117	20.2	14.353	260.50	1.7	?	?
1457872182.00	41.141863533	-8.603183983	20.5	14.302	261.50	1.7	?	?
1457872183.00	41.141843667	-8.603350800	20.8	13.993	261.60	1.7	?	?
1457872184.00	41.141826450	-8.603513300	20.9	13.530	261.80	1.7	?	?
1457872185.00	41.141809367	-8.603671183	20.9	13.170	261.70	1.7	?	?
1457872186.00	41.141792000	-8.603826783	21.0	13.015	262.40	1.3	?	?
1457872187.00	41.141780150	-8.603982900	21.0	13.015	266.40	1.7	?	?
1457872188.00	41.141781883	-8.604135483	20.8	12.758	272.50	1.7	?	?
1457872189.00	41.141788000	-8.604273933	20.6	12.398	278.90	1.7	?	?
1457872190.00	41.141804667	-8.604401033	20.1	10.649	282.20	1.7	?	?
1457872191.00	41.141822250	-8.604489817	19.9	7.717	283.10	1.5	3.2	3.5
1457872192.00	41.141833750	-8.604561833	19.7	5.916	281.70	1.5	3.2	3.5
1457872193.00	41.141841733	-8.604628583	18.3	5.968	277.30	1.5	3.2	3.5
1457872194.00	41.141845950	-8.604701617	17.7	6.379	273.40	1.5	3.2	3.5
1457872195.00	41.141847217	-8.604782267	17.3	7.099	270.50	1.8	3.3	3.7
1457872196.00	41.141845517	-8.604871150	17.0	7.768	268.80	1.8	3.3	3.7
1457872197.00	41.141841317	-8.604964467	16.9	8.077	266.60	1.8	3.3	3.7
1457872198.00	41.141834067	-8.605059667	16.9	8.128	264.00	1.8	3.3	3.7
1457872199.00	41.141822917	-8.605153967	16.8	8.077	260.00	1.8	3.3	3.7
1457872200.00	41.141806617	-8.605247667	16.8	8.180	255.80	1.8	3.3	3.7
1457872201.00	41.141788333	-8.605340050	16.4	8.180	253.70	1.8	3.3	3.7
1457872202.00	41.141767433	-8.605439833	16.5	8.746	255.00	1.8	3.3	3.7
1457872203.00	41.141748217	-8.605555800	17.1	9.414	255.70	1.6	?	?
1457872204.00	41.141727017	-8.605674150	18.0	9.723	255.40	1.6	?	?
1457872205.00	41.141704433	-8.605793367	18.8	9.980	255.50	1.6	?	?
1457872206.00	41.141681250	-8.605915183	19.2	10.289	255.30	1.6	?	?
1457872207.00	41.141657267	-8.606041200	19.5	10.752	255.20	1.6	?	?
1457872208.00	41.141628483	-8.606167900	20.0	11.009	254.30	1.6	?	?
1457872209.00	41.141596000	-8.606297533	20.6	11.318	252.70	1.6	?	?
1457872210.00	41.141563267	-8.606430633	21.1	11.524	252.90	2.3	?	?
1457872211.00	41.141530867	-8.606567583	21.2	11.626	253.10	2.3	?	?
1457872212.00	41.141499817	-8.606703667	21.1	11.575	253.00	2.2	?	?
1457872213.00	41.141467467	-8.606834517	21.0	11.472	251.90	1.6	?	?
1457872214.00	41.141434667	-8.606964683	21.0	11.421	251.50	1.6	?	?
1457872215.00	41.141401933	-8.607094067	20.9	11.369	251.20	1.6	?	?
1457872216.00	41.141369517	-8.607220200	20.8	11.061	250.70	1.6	?	?
1457872217.00	41.141338250	-8.607342950	20.7	10.598	251.40	1.6	?	?
1457872218.00	41.141310100	-8.607461217	20.6	10.083	252.40	1.6	?	?
1457872219.00	41.141286183	-8.607569750	20.3	9.106	253.40	2.2	?	?
1457872220.00	41.141264717	-8.607671550	19.9	8.334	253.20	1.6	?	?
1457872221.00	41.141243033	-8.607770883	19.6	8.334	253.10	1.6	?	?
1457872222.00	41.141220450	-8.607874517	19.3	8.900	253.50	1.6	?	?
1457872223.00	41.141196783	-8.607982750	19.0	9.517	253.40	1.6	?	?
1457872224.00	41.141172067	-8.608095967	18.7	10.032	253.50	1.6	?	?
1457872225.00	41.141146150	-8.608213550	18.4	10.392	253.10	1.6	?	?
1457872226.00	41.141119467	-8.608331850	18.1	10.443	252.60	1.6	?	?
1457872227.00	41.141093333	-8.608446683	17.8	10.083	253.00	1.6	?	?
1457872228.00	41.141069050	-8.608558317	17.4	9.672	253.70	1.6	?	?
1457872229.00	41.141045700	-8.608668550	17.1	9.260	253.70	2.2	?	?
1457872230.00	41.141023717	-8.608774133	16.7	8.848	253.90	2.2	?	?
1457872231.00	41.141002533	-8.608875850	16.4	8.437	254.10	5.8	?	?
1457872232.00	41.140983117	-8.608971767	16.1	7.922	254.30	2.2	?	?
1457872233.00	41.140965917	-8.609059200	15.8	7.202	255.20	2.2	?	?
1457872234.00	41.140950850	-8.609137167	15.3	6.328	254.60	2.2	?	?
1457872235.00	41.140938633	-8.609198550	15.1	5.042	255.10	2.2	?	?
1457872236.00	41.140930067	-8.609243533	14.9	3.447	257.80	2.2	?	?
1457872237.00	41.140921217	-8.609260667	16.3	1.698	260.30	2.2	?	?
1457872238.00	41.140916967	-8.609268067	17.2	0.566	262.40	2.2	?	?
1457872239.00	41.140909800	-8.609253750	19.2	0.103	109.80	2.2	?	?
1457872240.00	41.140907067	-8.609245667	20.3	0.103	112.30	1.6	?	?
1457872241.00	41.140905650	-8.609245567	20.8	0.257	246.70	1.6	?	?
1457872242.00	41.140900667	-8.609259767	21.3	1.543	252.20	1.6	?	?
1457872243.00	41.140895033	-8.609292150	21.6	3.087	250.70	1.6	?	?
1457872244.00	41.140888500	-8.609323133	21.9	2.984	256.80	2.2	?	?
1457872245.00	41.140884717	-8.609347317	22.3	2.264	266.00	2.2	?	?
1457872246.00	41.140885017	-8.609351617	22.4	0.669	267.20	1.6	?	?
1457872247.00	41.140887683	-8.609348533	21.9	0.257	91.10	1.6	?	?
1457872248.00	41.140889600	-8.609348467	21.5	0.154	80.30	2.2	?	?
1457872249.00	41.140890700	-8.609348200	21.3	0.051	59.90	2.2	?	?
1457872250.00	41.140890000	-8.609347417	21.3	0.103	165.60	2.1	?	?
1457872251.00	41.140883817	-8.609355050	22.1	1.389	247.20	2.1	?	?
1457872252.00	41.140874717	-8.609381967	22.5	2.727	250.40	1.6	?	?
1457872253.00	41.140869133	-8.609411333	22.6	2.778	251.00	1.6	?	?
1457872254.00	41.140865183	-8.609427850	22.6	1.338	250.00	1.6	?	?
1457872255.00	41.140865700	-8.609431250	22.6	0.154	151.50	1.6	?	?
1457872256.00	41.140869083	-8.609433617	22.4	0.309	85.90	2.1	?	?
1457872257.00	41.140870883	-8.609436617	22.2	0.051	237.60	2.1	?	?
1457872258.00	41.140865633	-8.609452167	22.7	1.749	256.30	1.6	?	?
1457872259.00	41.140856350	-8.609484017	23.0	3.138	255.40	1.6	?	?
1457872260.00	41.140844200	-8.609507617	25.2	3.447	262.00	1.6	?	?
1457872261.00	41.140845783	-8.609547700	26.1	4.270	271.30	1.6	?	?
1457872262.00	41.140845650	-8.609604217	24.6	4.990	268.70	1.8	3.3	3.7
1457872263.00	41.140849733	-8.609674300	24.2	6.122	267.80	1.5	?	?
1457872264.00	41.140857667	-8.609758833	23.5	7.408	272.90	1.3	?	?
1457872265.00	41.140861000	-8.609851733	23.6	8.077	281.80	1.4	?	?
1457872266.00	41.140879183	-8.609945950	23.5	8.283	286.90	1.4	?	?
1457872267.00	41.140905900	-8.610035683	23.7	7.871	293.60	1.4	?	?
1457872268.00	41.140936033	-8.610110800	23.6	6.533	299.30	1.8	?	?
1457872269.00	41.140957167	-8.610159533	23.6	4.579	305.00	2.8	5.5	6.1
1457872270.00	41.140977867	-8.610191483	23.3	2.881	312.30	2.8	5.5	6.1
1457872271.00	41.140992933	-8.610208417	23.0	1.595	315.30	2.8	5.5	6.1
1457872272.00	41.141002067	-8.610214817	22.3	0.617	321.90	2.8	5.5	6.1
1457872273.00	41.141007333	-8.610217050	21.8	0.206	335.80	2.8	5.5	6.1
1457872274.00	41.141010717	-8.610216433	21.3	0.154	340.90	2.8	5.5	6.1
1457872275.00	41.141016400	-8.610219417	20.9	0.720	320.90	2.8	5.5	6.1
1457872276.00	41.141024900	-8.610227750	20.6	1.492	317.30	2.8	5.5	6.1
1457872277.00	41.141043850	-8.610249500	20.2	3.292	314.70	2.8	5.5	6.1
1457872278.00	41.141071233	-8.610285083	20.0	4.836	313.70	2.8	5.5	6.1
1457872279.00	41.141100650	-8.610326500	19.7	5.042	311.90	2.8	5.5	6.1
1457872280.00	41.141131850	-8.610379200	19.6	5.968	305.00	2.8	5.5	6.1
1457872281.00	41.141163450	-8.610447033	19.5	7.151	298.90	2.8	5.5	6.1
1457872282.00	41.141193850	-8.610528100	19.4	8.025	294.70	2.8	5.5	6.1
1457872283.00	41.141222267	-8.610621933	19.3	8.848	290.80	2.8	5.5	6.1
1457872284.00	41.141243583	-8.610721933	19.3	8.951	283.80	3.4	?	?
1457872285.00	41.141258367	-8.610827850	19.2	9.260	279.20	4.9	?	?
1457872303.00	41.141270350	-8.610938750	18.9	?	?	61.4	?	?
1457872304.00	41.141247383	-8.612835633	17.6	7.459	181.60	12.1	0.0	12.1
1457872305.00	41.141595250	-8.613166600	18.3	5.093	251.60	1.7	?	?
1457872306.00	41.141606067	-8.613268800	17.7	5.299	262.00	1.7	?	?
1457872307.00	41.141560550	-8.613242467	18.2	6.431	273.60	1.5	?	?
1457872308.00	41.141518817	-8.613303317	18.0	5.093	245.80	1.5	?	?
1457872309.00	41.141401583	-8.613374067	24.8	3.755	249.70	1.5	?	?
1457872310.00	41.141395050	-8.613432717	25.6	3.807	265.40	1.5	?	?
1457872311.00	41.141388150	-8.613482100	25.6	4.064	263.40	1.5	?	?
1457872312.00	41.141372917	-8.613538933	26.6	4.784	252.80	1.8	?	?
1457872313.00	41.141345333	-8.613626767	29.9	5.710	246.70	1.8	?	?
1457872314.00	41.141325883	-8.613698150	31.6	6.070	245.70	1.3	?	?
1457872315.00	41.141300217	-8.613770100	32.3	6.173	244.20	1.9	?	?
1457872316.00	41.141306467	-8.613848767	27.4	6.431	237.30	1.2	?	?
1457872317.00	41.141303733	-8.613923883	24.5	5.968	242.50	1.4	?	?
1457872318.00	41.141289133	-8.613985900	23.9	5.659	249.10	1.4	?	?
1457872319.00	41.141266833	-8.614052050	24.2	5.659	250.40	1.4	?	?
1457872320.00	41.141249267	-8.614116250	24.3	5.659	249.70	1.4	?	?
1457872321.00	41.141228000	-8.614176533	24.2	5.505	246.60	1.4	?	?
1457872322.00	41.141210583	-8.614227817	23.5	4.939	245.00	1.7	?	?
1457872323.00	41.141197150	-8.614261667	23.4	2.881	237.50	1.7	?	?
1457872324.00	41.141190283	-8.614275750	23.4	0.977	214.90	1.4	?	?
1457872325.00	41.141186950	-8.614279717	23.3	0.360	156.60	1.7	?	?
1457872326.00	41.141186450	-8.614282383	23.0	0.257	143.30	1.7	?	?
1457872327.00	41.141177067	-8.614292900	22.9	1.183	225.50	1.7	?	?
1457872328.00	41.141166183	-8.614329500	23.0	3.550	240.40	1.4	?	?
1457872329.00	41.141151967	-8.614374500	23.2	4.476	250.60	1.4	?	?
1457872330.00	41.141145583	-8.614415933	23.7	4.013	268.40	1.5	?	?
1457872331.00	41.141141383	-8.614425450	24.6	2.521	292.40	1.4	?	?
1457872332.00	41.141146400	-8.614464950	26.6	1.132	330.30	1.4	?	?
1457872333.00	41.141151667	-8.614475250	27.9	0.463	320.40	1.5	3.3	3.6
1457872334.00	41.141160717	-8.614482883	27.2	1.132	314.60	1.5	3.3	3.6
1457872335.00	41.141182083	-8.614501717	26.7	2.881	328.00	1.5	3.3	3.6
1457872336.00	41.141216217	-8.614514750	26.2	4.013	348.70	1.9	?	?
1457872337.00	41.141257183	-8.614520250	26.1	4.579	358.90	1.9	?	?
1457872338.00	41.141303333	-8.614523833	26.2	5.042	0.00	1.9	?	?
1457872339.00	41.141347183	-8.614525367	26.2	4.579	1.10	2.0	?	?
1457872340.00	41.141393950	-8.614525133	26.3	5.042	1.30	2.0	?	?
1457872341.00	41.141443567	-8.614525100	26.5	5.350	0.50	2.0	?	?
1457872342.00	41.141491217	-8.614526850	27.0	5.144	0.00	2.0	?	?
1457872343.00	41.141538750	-8.614527717	27.3	5.144	359.20	2.0	?	?
1457872344.00	41.141585783	-8.614528167	27.4	5.093	359.20	2.0	?	?
1457872345.00	41.141633100	-8.614529200	27.6	5.144	358.80	2.0	?	?
1457872346.00	41.141681200	-8.614526267	27.9	5.247	5.30	2.0	?	?
1457872347.00	41.141730383	-8.614514000	28.2	5.556	12.40	2.0	?	?
1457872348.00	41.141783383	-8.614496450	28.5	6.173	15.30	2.0	?	?
1457872349.00	41.141841417	-8.614475667	29.1	6.842	17.20	2.0	?	?
1457872350.00	41.141904400	-8.614450550	30.1	7.254	16.20	1.9	?	?
1457872351.00	41.141971350	-8.614424600	30.8	7.820	16.40	1.9	?	?
1457872352.00	41.142038700	-8.614397417	31.5	7.614	16.90	1.9	?	?
1457872353.00	41.142100083	-8.614371650	32.4	6.739	17.80	1.9	?	?
1457872354.00	41.142160083	-8.614342383	32.9	6.482	19.00	1.9	?	?
1457872355.00	41.142220000	-8.614317833	33.3	6.688	18.00	1.3	?	?
1457872356.00	41.142280150	-8.614302667	34.4	6.842	15.70	1.3	?	?
1457872357.00	41.142339467	-8.614283917	34.9	6.791	14.20	1.2	?	?
1457872358.00	41.142402367	-8.614261133	35.2	6.996	15.30	1.5	3.3	3.6
1457872359.00	41.142466333	-8.614240417	35.5	7.048	15.90	1.5	?	?
1457872360.00	41.142530817	-8.614218150	35.9	7.099	15.30	1.8	?	?
1457872361.00	41.142595683	-8.614198667	36.9	6.894	13.80	1.8	?	?
1457872362.00	41.142652283	-8.614188700	38.3	6.276	8.80	1.8	?	?
1457872363.00	41.142707367	-8.614168900	38.9	6.122	9.00	1.5	?	?
1457872364.00	41.142737567	-8.614159900	40.8	4.218	12.10	1.1	?	?
1457872365.00	41.142776067	-8.614153233	42.5	4.064	350.90	0.9	?	?
1457872366.00	41.142812567	-8.614178250	42.8	5.196	319.60	1.1	?	?
1457872367.00	41.142852950	-8.614237767	44.8	6.791	302.50	1.1	?	?
1457872368.00	41.142870250	-8.614309533	46.8	6.739	284.80	1.3	?	?
1457872369.00	41.142872350	-8.614375800	47.6	6.225	278.20	1.3	?	?
1457872370.00	41.142867767	-8.614436117	48.2	5.505	265.90	1.3	?	?
1457872371.00	41.142870067	-8.614493383	49.1	4.836	264.50	1.4	?	?
1457872372.00	41.142874200	-8.614547900	50.0	4.476	268.20	1.4	?	?
1457872373.00	41.142864183	-8.614600400	50.4	4.373	262.00	1.4	?	?
1457872374.00	41.142856167	-8.614654600	51.3	4.476	257.90	1.4	?	?
1457872375.00	41.142840583	-8.614708417	53.6	4.681	259.50	1.5	?	?
1457872376.00	41.142836017	-8.614765917	54.2	4.784	260.20	2.4	?	?
1457872377.00	41.142832167	-8.614818250	54.8	4.476	264.30	2.4	?	?
1457872378.00	41.142827533	-8.614879200	55.5	4.887	267.20	2.4	?	?
1457872379.00	41.142819450	-8.614941783	57.2	4.527	263.70	2.4	?	?
1457872380.00	41.142804867	-8.614995350	59.2	4.527	252.60	2.4	?	?
1457872381.00	41.142788267	-8.615044000	60.8	4.527	243.90	2.7	?	?
1457872382.00	41.142783483	-8.615097100	62.1	4.579	251.30	2.7	?	?
1457872383.00	41.142782133	-8.615151517	63.0	4.579	258.20	2.7	?	?
1457872384.00	41.142771750	-8.615207867	63.6	4.733	260.30	2.7	?	?
1457872385.00	41.142738200	-8.615255150	64.5	5.196	238.90	2.2	?	?
1457872386.00	41.142687317	-8.615291733	62.6	6.019	219.50	1.5	?	?
1457872387.00	41.142644033	-8.615311367	60.3	6.122	201.10	1.5	?	?
1457872388.00	41.142590467	-8.615330750	59.6	6.431	191.00	1.5	?	?
1457872389.00	41.142532617	-8.615342233	58.1	6.739	184.30	1.5	?	?
1457872390.00	41.142471400	-8.615343450	57.8	6.894	179.00	1.5	?	?
1457872391.00	41.142411000	-8.615347100	56.5	7.151	177.40	1.5	?	?
1457872392.00	41.142361650	-8.615372817	50.4	7.099	180.20	1.4	?	?
1457872393.00	41.142307933	-8.615380683	45.5	7.099	176.80	1.5	?	?
1457872394.00	41.142243817	-8.615385800	44.1	7.305	180.70	1.5	?	?
1457872395.00	41.142176367	-8.615379700	42.7	7.717	180.10	1.5	?	?
1457872396.00	41.142099650	-8.615397800	43.0	7.974	177.40	1.5	?	?
1457872397.00	41.142030333	-8.615388217	41.3	7.974	177.20	1.5	?	?
1457872398.00	41.141962883	-8.615372417	39.2	7.974	178.20	1.5	?	?
1457872399.00	41.141894117	-8.615364933	37.3	7.974	179.20	1.6	?	?
1457872400.00	41.141824317	-8.615360017	35.7	7.974	180.40	1.3	?	?
1457872401.00	41.141753700	-8.615354617	34.5	7.922	181.50	1.5	?	?
1457872402.00	41.141685183	-8.615355333	33.0	7.717	181.40	1.5	?	?
1457872403.00	41.141618900	-8.615355917	31.5	7.357	181.00	1.5	?	?
1457872404.00	41.141556250	-8.615357517	30.2	6.894	181.80	1.5	?	?
1457872405.00	41.141495867	-8.615357350	29.0	6.636	180.30	1.5	?	?
1457872406.00	41.141438217	-8.615358033	27.7	6.379	181.20	1.5	?	?
1457872407.00	41.141383233	-8.615360950	26.3	6.122	182.10	1.6	?	?
1457872408.00	41.141331800	-8.615364850	24.8	5.710	181.50	2.1	?	?
1457872409.00	41.141283467	-8.615367217	23.4	5.350	181.20	2.1	?	?
1457872410.00	41.141237633	-8.615369500	22.2	5.093	181.90	2.1	?	?
1457872411.00	41.141194083	-8.615371783	21.1	4.836	181.90	2.1	?	?
1457872412.00	41.141155250	-8.615373583	20.1	4.167	181.70	2.1	?	?
1457872413.00	41.141123000	-8.615374467	19.2	3.292	178.90	2.1	?	?
1457872414.00	41.141098200	-8.615377933	18.4	2.418	183.80	2.1	?	?
1457872415.00	41.141081100	-8.615380567	17.6	1.543	185.50	2.1	?	?
1457872416.00	41.141070950	-8.615383033	17.0	0.823	191.40	2.2	?	?
1457872417.00	41.141065717	-8.615382783	16.5	0.309	197.30	2.2	?	?
1457872418.00	41.141063733	-8.615383350	16.1	0.103	249.40	2.2	?	?
1457872419.00	41.141063350	-8.615383483	15.8	0.154	302.40	2.2	?	?
1457872420.00	41.141063983	-8.615385283	15.4	0.206	296.90	4.8	?	?
1457872421.00	41.141062667	-8.615385433	15.2	0.206	213.70	2.2	?	?
1457872422.00	41.141059900	-8.615384217	15.0	0.257	186.70	2.2	?	?
1457872423.00	41.141057317	-8.615382367	15.5	0.051	264.00	1.8	?	?
1457872424.00	41.141053667	-8.615377767	16.7	0.051	321.60	1.8	?	?
1457872425.00	41.141050850	-8.615373917	17.7	0.051	91.50	1.8	?	?
1457872426.00	41.141049817	-8.615374367	18.1	0.051	136.60	3.4	?	?
1457872427.00	41.141048817	-8.615374633	18.6	0.051	123.20	3.4	?	?
1457872428.00	41.141047733	-8.615373100	18.9	0.154	119.80	3.4	?	?
1457872429.00	41.141047233	-8.615373400	19.2	0.154	121.60	3.4	?	?
1457872430.00	41.141046683	-8.615373517	19.5	0.103	119.70	1.5	?	?
1457872431.00	41.141048250	-8.615374933	19.1	0.103	114.40	1.5	?	?
1457872432.00	41.141050233	-8.615377350	18.6	0.000	344.30	3.4	?	?
1457872433.00	41.141052000	-8.615379833	18.1	0.051	259.40	3.4	?	?
1457872434.00	41.141053850	-8.615382433	17.6	0.051	304.70	3.4	?	?
1457872435.00	41.141055717	-8.615385150	17.0	0.103	309.30	3.4	?	?
1457872436.00	41.141057550	-8.615387817	16.4	0.051	315.40	3.4	?	?
1457872437.00	41.141053867	-8.615382850	17.5	0.000	110.20	2.6	?	?
1457872438.00	41.141050750	-8.615378650	18.4	0.000	62.90	2.6	?	?
1457872439.00	41.141046967	-8.615375550	19.0	0.412	183.20	2.8	?	?
1457872440.00	41.141040317	-8.615373183	19.4	0.720	176.30	2.6	?	?
1457872441.00	41.141034767	-8.615371467	19.7	0.463	171.80	2.6	?	?
1457872442.00	41.141032517	-8.615370367	19.9	0.103	144.40	2.6	?	?
1457872443.00	41.141032183	-8.615369133	19.9	0.103	169.40	2.6	?	?
1457872444.00	41.141027933	-8.615368017	19.8	0.669	182.60	2.6	?	?
1457872445.00	41.141023583	-8.615367967	19.8	0.463	173.70	2.6	?	?
1457872446.00	41.141022250	-8.615367067	19.8	0.051	89.60	2.6	?	?
1457872447.00	41.141021983	-8.615366450	19.8	0.051	320.80	2.6	?	?
1457872448.00	41.141019950	-8.615365933	19.9	0.257	189.70	2.6	?	?
1457872449.00	41.141017550	-8.615366567	19.9	0.257	178.80	2.6	?	?
1457872450.00	41.141015450	-8.615367000	19.7	0.257	177.50	2.6	?	?
1457872451.00	41.141014567	-8.615367317	19.7	0.000	240.00	2.6	?	?
1457872452.00	41.141014517	-8.615366933	19.7	0.051	329.80	2.6	?	?
1457872453.00	41.141014600	-8.615366650	19.7	0.000	289.40	2.6	?	?
1457872454.00	41.141013983	-8.615365983	19.6	0.154	194.60	2.6	?	?
1457872455.00	41.141011667	-8.615365733	19.6	0.309	178.60	2.6	?	?
1457872456.00	41.141009267	-8.615364400	19.5	0.257	162.80	2.6	?	?
1457872457.00	41.141009467	-8.615364567	19.5	0.051	33.10	2.4	?	?
1457872458.00	41.141010083	-8.615364600	19.4	0.051	296.40	2.4	?	?
1457872459.00	41.141010100	-8.615364033	19.4	0.000	149.40	2.4	?	?
1457872460.00	41.141010067	-8.615363367	19.3	0.051	262.00	1.1	?	?
1457872461.00	41.141010033	-8.615363283	19.3	0.103	275.40	1.1	?	?
1457872462.00	41.141009817	-8.615362350	19.2	0.051	155.80	1.1	?	?
1457872463.00	41.141009467	-8.615362050	19.2	0.103	161.70	1.1	?	?
1457872464.00	41.141008467	-8.615363150	19.1	0.154	204.60	1.3	?	?
1457872465.00	41.141003333	-8.615362117	19.0	0.772	184.80	1.4	?	?
1457872466.00	41.140997300	-8.615363667	18.9	0.669	184.60	1.4	?	?
1457872467.00	41.140993600	-8.615363917	18.8	0.257	168.40	1.4	?	?
1457872468.00	41.140993250	-8.615363200	18.8	0.051	32.20	2.6	?	?
1457872469.00	41.140993167	-8.615363700	18.8	0.051	42.60	2.6	?	?
1457872470.00	41.140993017	-8.615364317	18.8	0.051	262.30	2.6	?	?
1457872471.00	41.140992900	-8.615365033	18.8	0.000	129.70	2.7	?	?
1457872472.00	41.140992100	-8.615365483	18.8	0.154	191.80	1.7	?	?
1457872473.00	41.140985100	-8.615365567	18.8	1.080	177.20	1.4	?	?
1457872474.00	41.140972750	-8.615365500	18.6	1.543	174.00	1.4	?	?
1457872475.00	41.140961800	-8.615363967	18.4	1.235	166.60	1.4	?	?
1457872476.00	41.140954600	-8.615361633	18.4	0.720	161.40	1.3	?	?
1457872477.00	41.140952183	-8.615358433	18.5	0.051	142.70	1.3	?	?
1457872478.00	41.140950567	-8.615359317	18.7	0.051	290.10	1.3	?	?
1457872479.00	41.140949783	-8.615357950	18.9	0.051	266.40	1.7	?	?
1457872480.00	41.140949850	-8.615357250	19.1	0.051	324.60	1.7	?	?
1457872481.00	41.140950117	-8.615356133	19.3	0.051	32.50	1.7	?	?
1457872482.00	41.140949667	-8.615353817	19.5	0.206	141.80	1.7	?	?
1457872483.00	41.140945483	-8.615350317	19.5	0.617	162.20	1.7	?	?
1457872484.00	41.140934967	-8.615339350	19.7	1.492	151.30	1.7	?	?
1457872485.00	41.140920467	-8.615320050	20.2	2.212	139.00	1.7	?	?
1457872486.00	41.140913767	-8.615307300	20.6	1.029	123.10	1.7	?	?
1457872487.00	41.140909533	-8.615300317	20.7	0.463	122.40	1.7	?	?
1457872488.00	41.140903933	-8.615291467	20.9	0.926	129.70	1.7	?	?
1457872489.00	41.140890200	-8.615271867	20.8	2.366	125.10	1.7	?	?
1457872490.00	41.140879800	-8.615243567	20.7	2.881	109.80	1.7	?	?
1457872491.00	41.140871817	-8.615206217	20.6	3.344	101.00	1.7	?	?
1457872492.00	41.140867533	-8.615143600	21.4	3.395	91.40	1.7	?	?
1457872493.00	41.140868933	-8.615099533	21.4	3.035	79.80	1.7	?	?
1457872494.00	41.140875200	-8.615066517	21.5	2.161	62.40	1.4	?	?
1457872495.00	41.140882650	-8.615041317	21.5	2.161	61.20	1.4	?	?
1457872496.00	41.140889567	-8.615018750	21.2	2.161	61.40	1.4	?	?
1457872497.00	41.140896167	-8.614996933	20.8	2.264	62.80	1.4	?	?
1457872498.00	41.140906583	-8.614969517	20.9	2.624	63.30	1.4	?	?
1457872499.00	41.140916433	-8.614942467	21.1	2.469	64.10	1.4	?	?
1457872500.00	41.140924667	-8.614916833	21.0	2.366	66.00	1.4	?	?
1457872501.00	41.140933233	-8.614891583	21.0	2.366	66.60	1.4	?	?
1457872502.00	41.140941900	-8.614865283	20.9	2.366	66.90	1.4	?	?
1457872503.00	41.140950467	-8.614838050	20.7	2.418	68.20	1.4	?	?
1457872504.00	41.140958467	-8.614811750	20.3	2.264	66.60	1.4	?	?
1457872505.00	41.140965550	-8.614792450	20.4	1.440	66.20	1.4	?	?
1457872506.00	41.140971033	-8.614778950	20.6	0.926	65.00	1.3	?	?
1457872507.00	41.140976267	-8.614772017	21.3	0.309	62.40	1.3	?	?
1457872508.00	41.140979467	-8.614769100	21.6	0.154	60.50	1.3	?	?
1457872509.00	41.140980567	-8.614768017	21.8	0.000	273.00	1.3	?	?
1457872510.00	41.140981050	-8.614768233	21.8	0.051	297.20	1.4	?	?
1457872511.00	41.140980600	-8.614766850	21.7	0.103	21.40	1.4	?	?
1457872512.00	41.140980650	-8.614765700	21.7	0.103	23.20	1.4	?	?
1457872513.00	41.140980200	-8.614765033	21.6	0.051	13.30	1.4	?	?
1457872514.00	41.140979450	-8.614764883	21.5	0.051	337.40	1.4	?	?
1457872515.00	41.140979383	-8.614764500	21.4	0.051	19.20	1.4	?	?
1457872516.00	41.140979067	-8.614764250	21.4	0.051	6.20	1.4	?	?
1457872517.00	41.140978517	-8.614763967	21.3	0.000	226.90	1.4	?	?
1457872518.00	41.140977900	-8.614763867	21.2	0.000	159.10	1.4	?	?
1457872519.00	41.140977750	-8.614762850	21.1	0.206	77.00	1.4	?	?
1457872520.00	41.140981483	-8.614751983	21.0	1.389	66.00	1.3	?	?
1457872521.00	41.140990183	-8.614730717	21.1	2.418	61.80	1.3	?	?
1457872522.00	41.141000117	-8.614702867	21.0	2.932	65.00	1.4	?	?
1457872523.00	41.141011367	-8.614670100	21.0	3.138	65.30	1.4	?	?
1457872524.00	41.141022267	-8.614639533	21.1	2.727	65.20	1.4	?	?
1457872525.00	41.141032383	-8.614611967	21.3	2.469	63.70	1.4	?	?
1457872526.00	41.141040200	-8.614587300	21.2	2.161	66.90	1.4	?	?
1457872527.00	41.141043533	-8.614565667	20.1	2.161	67.50	1.4	?	?
1457872528.00	41.141048467	-8.614543700	19.5	2.006	68.90	1.4	?	?
